label,problem
chuyển động thẳng biến đổi đều, viên bi lăn nhanh dần đều từ đỉnh  máng nghiêng với v0 0 a 05 ms2 a sau bao lâu viên bi đạt v1 25 ms b biết vận tốc khi chạm đất v2 32 ms tính chiều dài máng  thời gian viên bi chạm đất
chuyển động thẳng biến đổi đều, ô tô đang chuyển động với tốc độ 26 kmh thì xuống dốc chuyển động thẳng nhanh dần đều với gia tốc 01 ms2 đến cuối dốc đạt 72 kmh a tìm thời gian xe đi hết dốc b tìm chiều dài của dốc c tốc độ của ô tô khi đi đến nửa dốc
chuyển động thẳng biến đổi đều, ôtô đang chuyển động thẳng đều với vận tốc 40kmh bỗng tăng ga  chuyển động nhanh dần đều tính gia tốc của ôtô biết rằng sau khi ôtô chạy được quãng đường 1km thì đạt vận tốc 60kmh
chuyển động thẳng biến đổi đều, xe lửa dừng lại hẳn sau 20 s kể từ lúc bắt đầu hãm phanh trong thời gian đó xe chạy được 120 m tính vận tốc của xe lúc bắt đầu hãm phanh  gia tốc của xe
chuyển động thẳng biến đổi đều, ôtô đang chuyển động thẳng đều với vận tốc 40kmh bỗng tăng ga  chuyển động nhanh dần đều với gia tốc 05ms2 hỏi sau bao lâu ô tô đạt được vận tốc 60kmh
chuyển động thẳng biến đổi đều, đoàn bắt đầu tàu rời ga chuyển động thẳng nhanh dần đều sau 1 phút tàu đạt tốc độ 60 kmh a tính gia tốc của đoàn tàu b tính quãng đường mà tàu đi được trong 1 phút đó
chuyển động thẳng biến đổi đều, xe chuyển động không vận tốc đầu sau 10 s xe đạt vận tốc 18 kmh a tính gia tốc của xe chuyển động của xe là chuyển động gì b sau 30 s tính từ lúc xuất phát vận tốc của xe là bao nhiêu
chuyển động thẳng biến đổi đều, chiếc ca nô đang chuyển động với vận tốc 36 kmh thì tắt máy chuyển động thẳng chậm dần đều sau nửa phút thì cập bến a tính gia tốc của ca nô b tính quãng đường mà ca nô đi được tính từ lúc tắt máy đến khi cập bến
chuyển động thẳng biến đổi đều, ô tô đang đi với tốc độ 54 kmh thì người lái xe thấy  cái hố trước mặt cách xe 20 m người ấy phanh gấp  xe đến sát miệng hố thì dừng lại a tính gia tốc của xe b tính thời gian hãm phanh
chuyển động thẳng biến đổi đều, ô tô đang chạy thẳng đều với tốc độ 40 kmh bỗng tăng ga chuyển động nhanh dần đều tính gia tốc của xe biết rằng sau khi chạy được quãng đường 1 km thì ô tô đạt tốc độ 60 kmh
chuyển động thẳng biến đổi đều, xe sau khi khởi hành được 10 s thì đạt tốc độ 54 kmh a tính gia tốc của xe b tính tốc độ của xe sau khi khởi hành được 5 s
chuyển động thẳng biến đổi đều, ô tô chuyển động thẳng nhanh dần đều từ a đến b sau 1 phút tốc độ của xe tăng từ 18 kmh đến 72 kmh a tính gia tốc của ô tô b tính thời gian khi ô tô đi từ a đến c nếu tại c xe có vận tốc 54 kmh
chuyển động thẳng biến đổi đều, ô tô đang chuyển động với tốc độ 26 kmh thì xuống dốc chuyển động thẳng nhanh dần đều với gia tốc 01 ms2 đến cuối dốc đạt 72 kmh a tìm thời gian xe đi hết dốc b tìm chiều dài của dốc c tốc độ của ô tô khi đi đến nửa dốc
chuyển động thẳng biến đổi đều, vật chuyển động thẳng nhanh dần đều đi được các quãng đường liên tiếp nhau s1 24 m  s2 64 m trong cùng khoảng thời gian 4 s xác định vận tốc ban đầu v0  gia tốc của vật
huyển động thẳng biến đổi đều,  ô tô chuyển động dừng hẳn sau 10 s biết sau 5 s kể từ lúc tắt máy thì ô tô đi được quãng đường 37 5 m thì dừng lại tìm gia tốc của ô tô a 1 m s2
chuyển động thẳng biến đổi đều,  vật bắt đầu xuất phát chuyển động thẳng biến đổi đều với tốc độ ban đầu bằng 0 Sau 5 s đầu tiên vật đi được quãng đường là 10 m tính gia tốc của vật a 0 8 m s2 tính quãng đường vật đi được trong 10 s đầu tiên S10 40 m
chuyển động thẳng biến đổi đều,  ô tô chuyển động thẳng với gia tốc không đổi sau thời gian 2 s đi được quãng đường 20 m chiều chuyển động vẫn không đổi  vận tốc giảm đi 3 lần tìm vận tốc ban đầu của vật v0 15 m s tìm gia tốc của ô tô chuyển động trên quãng đường nói trên a 5 m s2
chuyển động thẳng biến đổi đều,  ô tô đang chuyển động qua a với vận tốc v0 thì tăng tốc chuyển động nhanh dần đều khi đến b có vận tốc 50 4 km h  đến c có vận tốc 72 km h cho biết thời gian đi từ a đến b bằng 2 3 thời gian đi từ b đến c tính vận tốc v0  gia tốc trong từng giai đoạn chuyển động của ô tô v0 10 m s
chuyển động thẳng biến đổi đều, tính gia tốc chuyển động trong mỗi trường hợp sau  trả lời câu hỏi kèm theo nếu có  hòn bi bắt đầu lăn xuống  rãnh nghiêng từ trạng thái đứng yên trong giây đầu tiên đi được 10 cm a 0 2 m s2  vật chuyển động thẳng nhanh dần đều có vận tốc đầu là 18 km h trong giây thứ 5 vật đi được quãng đường 5 9 m a 0 2 m s2  xe máy bắt đầu chuyển động nhanh dần đều với vận tốc ban đầu là 18 km h trong giây thứ 4 xe máy đi được 12 m a 2 m s2  xe chuyển động nhanh dần đều với vận tốc 18 km h trong giây thứ 5 xe đi được quãng đường 5 45 m a 0 1 m s2  vật bắt đầu chuyển động thẳng nhanh dần đều trong giây thứ 2 vật đi được quãng đường dài 1 5 m a 1 m s2  xe chuyển động thẳng nhanh dần đều không vận tốc đầu trong giây thứ ba kể từ lúc bắt đầu chuyển động xe đi được 5 m tính gia tốc  quãng đường xe đi được sau 10 s a 2 m s2 S 100 m  ô tô bắt đầu chuyển động biến đổi đều sau 10 s ô tô đạt vận tốc 10 m s tính quãng đường vật đi được trong 4 s  trong giây thứ 4 S 8 m  S 3 5 m  vật chuyển động nhanh dần đều trong giây thứ 4 vật đi được 5 5 m trong giây thứ 5 vật đi được 6 5 m a 1 m s2  xe máy bắt đầu chuyển động nhanh dần đều với vận tốc ban đầu là 18 km h trong giây thứ 4 xe máy đi được 12 m tính gia tốc  quãng đường xe đi được trong 20 s a 2 m s2  S 500 m
chuyển động thẳng biến đổi đều, tính gia tốc chuyển động trong mỗi trường hợp sau  trả lời câu hỏi kèm theo nếu có  ô tô chuyển động biến đổi đều trong giây cuối cùng trước lúc dừng hẳn đi được 0 5 m a 1 m s2  ô tô chuyển động biến đổi đều trong 5 giây cuối cùng trước lúc dừng hẳn đi được 3 125 m a 0 25 m s2  ô tô chuyển động biến đổi đều trong 2 giây cuối cùng trước lúc dừng hẳn đi được 2 m a 1 m s2  viên bi được thả lăn không vận tốc ban đầu trên mặt phẳng nghiêng chuyển động nhanh dần đều sau 4 s thì đi được quãng đường 80 cm Vận tốc của bi sau 6 s là bao nhiêu v 0 6 m s Quãng đường đi được sau 5 s là bao nhiêu S 1 25 m tính quãng đường đi được trong giây thứ 6 S 0 55 m  đoàn tàu đang chuyển động thẳng đều với vận tốc 36 km h thì tăng tốc sau 5 s đạt vận tốc 45 km h Vận tốc của nó sau khi tăng tốc được 1 phút là bao nhiêu v 40 m s tính quãng đường đi được sau khi tăng tốc được 10 s  trong giây thứ 10 125 m 14 75 m
chuyển động thẳng biến đổi đều,  chất điểm đang chuyển động với vận tốc 10 m s thì tăng tốc sau khi đi được 20 s thì vật có vận tốc 20 m s tính gia tốc của chuyển động tính quãng đường chất điểm đi được tính đến lúc vận tốc của vật là 15 m s tính vận tốc của vật o thời điểm 25 s  quãng đường vật đi được trong giây thứ 5 ĐS a a 0 5 m s2 s 125 m v 22 5 m s S 12 25 m
chuyển động thẳng biến đổi đều,  ô tô chuyển động biến đổi đều giây đầu tiên đi được 9 5 m giây cuối cùng trước lúc dừng hẳn đi được 0 5 m tính gia tốc  vận tốc ban đầu của ô tô a 1 m s2 v0 10 m s
chuyển động thẳng biến đổi đều, tính gia tốc chuyển động trong mỗi trường hợp sau  vật chuyển động biến đổi đều đi qua hai đoạn đường bằng nhau mỗi đoạn dài 15 m với khoảng cách thời gian tương ứng là 2 s  1 s a 5 m s2  vật chuyển động chậm dần đều trong giây đầu tiên đi được 9 m trong 3 giây tiếp theo đi được 24 m a 0 5 m s2  đoàn tàu chuyển động chậm dần đều đi trên hai đoạn đường liên tiếp bằng nhau 100 m lần lượt trong 3 5 s  5 s a 2 m s2  vật chuyển động nhanh dần đều đi được những quãng đường 12 m  32 m trong hai khoảng thời gian liên tiếp bằng nhau là 2 s a 5 m s2  vật chuyển động biến đổi nhanh dần đều trong 4 s đầu đi được 24 m trong 4 s tiếp theo đi được 64 m a 2 5 m s2
chuyển động thẳng biến đổi đều,  đoàn tàu chuyển bánh chuyển động thẳng nhanh dần đều đi hết km thứ nhất thì vận tốc của đoàn tàu là 10 m s tính vận tốc của đoàn tàu sau khi đi hết 2 km kể từ lúc chuyển bánh v 2 m s tính quãng đường tàu hỏa đi được khi nó đạt được vận tốc là 72 km h s 4 km
chuyển động thẳng biến đổi đều,  xe bắt đầu chuyển động thẳng nhanh dần đều tại O với tốc độ ban đầu bằng 0 Sau đó lần lượt qua hai điểm a  b với khoảng cách ab 19 2 m tốc độ tại a là 1 m s thời gian đi từ a đến b là 12 s hãy tính Gia tốc của chuyển động a 0 1 m s2 thời gian xe chuyển động từ O đến b  tốc độ tại b t 22 s vb 2 2 m s
chuyển động thẳng biến đổi đều,  ô tô đang chạy với vận tốc 72 km h thì tắt máy chuyển động chậm dần đều chạy thêm 200 m nữa thì dừng lại tính gia tốc của xe  thời gian từ lúc tắt máy cho đến khi dừng a 1 m s2 Kể từ lúc tắt máy cần bao nhiêu thời gian để đi thêm được 150 m t 10 s
chuyển động thẳng biến đổi đều,  ô tô đang chạy với vận tốc 10 m s thì hãm phanh chuyển động chậm dần đều  sau khi đi được 84 m thì vận tốc còn 4 m s tính gia tốc của xe a 0 5 m s2 tính thời gian từ lúc hãm phanh đến lúc xe đi được 75 m t 10 s tính thời gian  quãng đường xe đi được từ lúc hãm phanh đến lúc ngừng hẳn 20 s 100 m
chuyển động thẳng biến đổi đều,  đoàn tàu hãm phanh chuyển động chậm dần đều o ga với vận tốc ban đầu 14 4 m s trong 10 s đầu tiên kể từ lúc hãm phanh nó đi được quãng đường là 100 m tính gia tốc a 1 m s2 tính vận tốc của đoàn tàu sau 20 s kể từ lúc hãm phanh v 4 4 m s
chuyển động thẳng biến đổi đều,  vật chuyển động thẳng biến đổi đều trên đoạn đường thẳng ab với vận tốc ban đầu bằng 0 Đến giữa đoạn đường ab có vận tốc v1 10 m s Đến cuối đoạn đường có vận tốc v2 20 m s tìm vận tốc trung bình của vật trên đoạn đường ab vtb 12 m s
chuyển động thẳng biến đổi đều,cùng  lúc hai xe đi qua 2 địa điểm a  b cách nhau 280 m  đi cùng chiều nhau Xe a có vận tốc đầu 36 kmh chuyển động nhanh dần đều với gia tốc 40 cms2 Xe b có vận tốc đầu 3 ms chuyển động nhanh dần đều với gia tốc 04 ms2 chọn trục tọa độ Ox có phương ab gốc tại a chiều dương từ a đến b Gốc thời gian là lúc hai xe cùng lúc qua a baViết phương trình chuyển động  phương trình vận tốc của hai xe b Sau bao lâu hai xe gặp nhau c Khi gặp nhau xe a đã đi được quãng đường dài bao nhiêu mét d tính khoảng cách giữa hai xe sau 10s
chuyển động thẳng biến đổi đều,lúc 7 giờ 30 phút sáng  ô tô chạy qua địa điểm a trên  con đường thẳng với vận tốc 36 km chuyển động chậm dần đều với gia tốc có độ lớn 20 cms2 cùng lúc đó tại điểm b trên cùng con đường đó cách a đoạn 560 m  ô tô khác bắt đầu khởi hành đi ngược chiều xe thứ nhất chuyển động nhanh dần đều với gia tốc có độ lớn 04 ms2 chọn trục tọa độ Ox có phương ab gốc tại a chiều dương từ a đến b Gốc thời gian là lúc 7 giờ 30 phút a Viết phương trình chuyển động  phương trình vận tốc của hai xe b hai xe gặp nhau lúc mấy giờ c Địa điểm gặp nhau cách địa điểm a bao nhiêu
chuyển động thẳng biến đổi đều, xe đạp đang đi với vận tốc 72kmh thì xuống dốc  chuyển động thẳng nhanh dần đều với gia tốc 02m 2 cùng lúc đó  ôtô lên dốc với vận tốc ban đầu 72kmh  chuyển động thẳng chậm dần đều với gia tốc 04ms2 chiều dài dốc là 570m a Xác định thời điểm  vị trí xe đạp đi ngang qua ôtô b Xác định thời điểm hai xe cách nhau 170m c Xác định vị trí của hai xe khi chúng có cùng tốc độ
chuyển động thẳng biến đổi đều, ô tô chạy đều trên đường thẳng với vận tốc 36 ms thì vượt qua  viên cảnh sát giao thông đang đứng bên đường chỉ 1 s sau khi ô tô vượt qua viên cảnh sát phóng xe đuổi theo với gia tốc không đổi là 3 ms2 a Viết phương trình chuyển động của ô tô  của viên cảnh sát giao thông với cùng  gốc tọa độ gốc thời gian b Sau bao lâu viên cảnh sát đuổi kịp ô tô c Quãng đường mà viên cảnh sát đi được  vận tốc của anh khi đó
chuyển động thẳng biến đổi đều,lúc 6 giờ  xe chuyển động thẳng đều từ a về b với vận tốc 54kmh cùng lúc đó xe thứ hai chuyển động nhanh dần đều từ b về a với vận tốc ban đầu 18kmh  gia tốc 02ms2 Đoạn đường ab cách nhau 125km a Viết phương trình chuyển động của mỗi xe chọn b làm gốc tọa độ chiều dương hướng từ b đến a gốc thời gian lúc 6 giờ b Xác định thời điểm hai xe gặp nhau c Quãng đường xe thứ hai đi được từ lúc 6 giờ đến khi hai xe gặp nhau d Tính vận tốc của xe thứ hai khi hai xe gặp nhau e Khi hai xe gặp nhau xe thứ hai tắt máy chuyển động chậm dần đều đi thêm được 150m nữa thì ngừng hẳn Tính gia tốc của xe thứ hai trong giai đoạn này
chuyển động thẳng biến đổi đều, xe đạp đang đi với vận tốc 2ms thì xuống dốc chuyển động nhanh dần đều với gia tốc 02m s2 cùng lúc đó  ô tô đang chạy với vận tốc 20ms thì lên dốc chuyển động chậm dần đều với gia tốc 04ms2 a Xác định vị trí hai xe gặp nhau  quãng đường xe đạp đi được cho đến lúc gặp nhau biết chiều dài dốc là 570 m b Xác định thời điểm hai xe có tốc độ bằng nhau c Xác định vị trí của hai xe khi chúng cách nhau 170 m
chuyển động thẳng biến đổi đều,hai ô tô khởi hành cùng  địa điểm a sau thời gian 2h chúng đến địa điểm b Ô tô thứ nhất đã đi hết nửa quãng đường với vận tốc là v1 = 30 kmh  nửa còn lại với vận tốc là v2 = 45 kmh Ô tô thứ hai đã đi cả quãng đường với gia tốc không đổi a Vận tốc của ô tô thứ hai khi đến b  v = 20ms b Tại thời điểm nào hai ô tô có vận tốc bằng nhau  t = 50p hoặc t = 75p c Trên đường đi có lúc nào xe nọ vượt xe kia không  Tại sao  không
chuyển động thẳng biến đổi đều,hai xe máy cùng xuất phát từ hai địa điểm a  b cách nhau 400m  cùng chạy theo hướng ab trên đoạn đường th
