label,problem
tỉ lệ phần trăm,năm ngoái hai đơn vị sản xuất nông nghiệp thu hoạch được 720 tấn thóc năm nay đơn vị thứ nhất làm vượt mức 15 đơn vị thứ hai làm vượt mức 12 so với năm ngoái do đó cả hai đơn vị thu hoạch được 819 tấn thóc hỏi năm ngoái mỗi đơn vị thu hoạch được bao nhiêu tấn thóc
tỉ lệ phần trăm,để tổ chức cho 345 người bao gồm học sinh khối lớp 9 và giáo viên phụ trách tham dự hội trại kỷ niệm 263 tại phan thiết nhà trường đã thuê 9 chiếc xe gồm hai loại loại 45 chỗ ngồi và loại 15 chỗ ngồi không kể tài xế hỏi mỗi loại có bao nhiêu chiếc xe biết rằng không có xe nào còn trống chỗ đáp án 89 chiếc loại 45 chỗ 35 chiếc loại 15 chỗ
tỉ lệ phần trăm,một khu vườn hình chữ nhật có chiều dài bằng 3 lần chiều rộng và diện tích là 300 m2 tính chu vi của vườn đáp án 80 m
tỉ lệ phần trăm,mẹ bạn lan mua trái cây ở siêu thị gồm hai loại cam và nho biết rằng 1 kg cam có giá 150 nghìn đồng 1 kg nho có giá 250 nghìn đồng mẹ bạn lan mua 4 kg cả hai loại trái cây hết tất cả 700 nghìn đồng hỏi mẹ bạn lan đã mua bao nhiêu kg cam bao nhiêu kg nho đáp án 3 kg cam 1 kg nho
tỉ lệ phần trăm,trong lớp học có một số ghế dài nếu xếp mỗi ghế 3 học sinh thì 6 học sinh không có chỗ ngồi nếu xếp mỗi ghế 4 học sinh thì thừa 1 ghế hỏi lớp có bao nhiêu ghế và bao nhiêu học sinh
tỉ lệ phần trăm,trong kỳ thi tuỷên sinh vào lớp 10 năm học 20172018 hai trường a và b có 228 học sinh thi đỗ đạt tỉ lệ 76 nếu tính riêng từng trường thì trường a đỗ 70 còn trường b đỗ 85 tính xem mỗi trường có bao nhiêu học sinh dự thi và có bao nhiêu học sinh đỗ
tỉ lệ phần trăm,bác an cần lát gạch một nền nhà hình chữ nhật có chu vi là 48 m và chiều dài hơn chiều rộng là 12 m bác an chọn gạch hình vuông có cạnh là 60 cm để lát gạch nền nhà giá mỗi viên gạch là 120000 đồng hỏi bác an cần bao nhiêu tiền để lát gạch nền nhà
tỉ lệ phần trăm,bạn an trung bình tiêu thụ 18 calo cho mỗi phút bơi và 12 calo cho mỗi phút chạy bộ hôm nay an mất 275 giờ cho cả hai hoạt động trên và tiêu thụ hết 2520 calo hỏi hôm nay bạn an mất bao nhiêu thời gian cho mỗi hoạt động
tỉ lệ phần trăm,gen b có 3600 liên kết hidro và có hiệu giữa nucleotit loại t với loại nucleotit không bổ sung với nó là 300 nucleotit tính số nucleotit từng loại của gan b biết rằng để tính số lượng nucleotit a t g x trong phân tử and ta áp dụng nguyên tắc bổ sung a liên kết với t bằng 2 liên kết hidro và g liên kết với x bằng 3 liên kết hidro và a t g x tổng số nucleotit trong gen b n atgx2a2g2t2x đáp án 600 nucleotit loại a 900 nucleotit loại t
tỉ lệ phần trăm,một chiếc vòng nữ trang được làm từ vàng và bạc với thể tích là 10 cm3 và cân nặng 171 g biết vàng có khối lượng riêng là 193 gcm3 còn bạc có khối lượng riêng là 105 gcm3 hỏi thể tích của vàng và bạc được sử dụng để làm chiếc vòng
tỉ lệ phần trăm,một phòng họp đủ chổ cho 510 người ngồi gồm hai loại ghế loại 4 chỗ ngồi và 6 chỗ ngồi cả hai loại có 105 ghế hỏi mỗi loại ghế có mấy cái
tỉ lệ phần trăm,tính hai cạnh góc vuông của một tam giác vuông có cạnh huỳên đo được 185 m biết rằng nếu giảm mỗi cạnh góc vuông 4 m thì diện tích tam giác giảm 506 m2 đáp án 153 m 104 m
tỉ lệ phần trăm,một đoàn y tế từ thiện của tỉnh gồm các bác sĩ và y tá về xã để khám chữa bệnh miễn phí cho người dân trong tỉnh đoàn gồm 45 người và có tuổi trung bình là 40 tuổi tính số bác sĩ và y tá biết tuổi trung bình của các bác sĩ là 50 tuổi và tuổi trung bình của các y tá là 35 tuổi đáp án 15 bác sĩ 30 y tá
tỉ lệ phần trăm,có hai quặng sắt quặng i chứa 70 sắt quặng ii chứa 40 sắt người ta trộn một lượng quặng loại i với một lượng quặng loại ii thì được hỗn hợp quặng chứa 60 sắt nếu lấy tăng hơn lúc đầu 5 tấn quặng loại i và lấy giảm hơn lúc đầu 5 tấn quặng loại ii thì được hỗn hợp quặng chứa 65 sắt tính khối lượng mỗi loại quặng đem trộn lúc đầu
tỉ lệ phần trăm,phương tiện vận chuyển công cộng hiện nay là xe buýt với giá 5000 đồng lượt còn đối với sinh viên học sinh là 2000 đônglựơt và 112500 đồng tập 30 vé tháng anh nam hằng ngày đi làm bằng xe buýt 2 lượt đi và về trung bình mỗi tháng anh đi làm 26 ngày
tỉ lệ phần trăm,cô hoa mua 200 cái áo với giá mua 1 áo là 120 000 đồng cô bán 70 cái áo mỗi áo so với giá mua lãi được 15 với 40 cái áo kế tiếp cô bán giá 1 áo bằng với giá vốn còn 90 cái áo còn lại mỗi áo phải bán lỗ với giá vốn 10 hỏi sau việc mua và bán 200 cái áo cô hoa lãi hay lỗ bao nhiêu tiền
tỉ lệ phần trăm,bác bảy mua một con nghé và một con bê sau đó bác bán lại cho người bạn con nghé với giá 18 triệu để hỗ trợ bạn bác nói tôi bán cho anh lỗ mất 20 rồi đấy ít hôm sau ông bán con bê cho ông ba xã bên với giá 18 triệu bác thầm nghĩ bán đi con này mình lời được 20 so với giá ban đầu hỏi sau khi bán 2 con bác lời hay lỗ so với số tiền bác dùng để mua 2 con
tỉ lệ phần trăm,thực hiện chương trình khuýên mãi tháng mua sắm lộc vàng một siêu thị trong thành phố đã giảm giá cho một lô hàng quần kaki gồm 50 cái với giá bán lẻ lúc đầu 320 000 đcái quần một số phần trăm sau khi bán được 50 lô quần kaki trong hai tuần đầu của tháng cửa hàng quyết định giảm thêm một số phần trăm như vậy cho số quần kaki còn lại và bây giờ giá quần kaki có giá 180 000 đ một cái do đó trong hai tuần còn lại của tháng cửa hàng đã bán hết lô hàng quần kaki hỏi
tỉ lệ phần trăm,tivi giá niêm yết 6100000 vnđ nồi cơm điện giá niêm yết 320000 vnđ tivi khuýên mại hai đợt đợt 1 giảm 12 đợt 2 giảm 8 nồi cơm điện chỉ giảm giá một đợt là 5 hỏi người mua cả hai thứ trong đợt khuýên mãi trên phải trả bao nhiêu tiền
tỉ lệ phần trăm,bạn tùng gửi ngân hàng 10 triệu đồng với lãi suất 05 một tháng nếu bạn gửi theo định kì 1 năm và tiền lãi được dồn vào tiền vốn sau 1 kì thì sau 2 năm bạn nhận được cả vốn lẫn lãi là bao nhiêu tiền
tỉ lệ phần trăm,nhà bạn tuấn tháng trước phải sử dụng 119 kwh điện tính số tiền gia đình bạn tuấn phải trả trong tháng biết rằng giá 50 kwh đầu tính với giá 1484 đồng1kwh 50 kwh thứ hai có giá 1533 đồng1kwh và 19 kwh sau tính với giá 1786 đồng1kwh thúê giá trị gia tăng vat 10 trên tổng số tiền trả làm tròn đến hàng đơn vị một người gửi ngân hàng 200 triệu đồng với lãi suất 7 năm hỏi sau 5 năm người ấy có được cả gốc lẫn lãi là bao nhiêu trong thời gian này không gửi thêm và cũng không rút tiền lãi làm tròn đến đồng
tỉ lệ phần trăm,một người gửi tiết kiệm ở ngân hàng với số tiền là 100 triệu với lãi suất 72 một năm sau một năm tiền lãi gộp chung vào tiền vốn hỏi sau 2 năm người đó được bao nhiêu tiền cả vốn lẫn lãi
tỉ lệ phần trăm,cho biết công thức tính số tiền gốc và tiền lãi được hưởng của ngân hàng a x1 rn x là số tiền gửi đơn vị đồng hoặc triệu đồng r là lãi suất ngân hàng tính theo n là số tháng hoặc năm phải tính alà tổng số tiền gốc và tiền lãi được hưởng đồng hoặc triệu đồng
tỉ lệ phần trăm,bão doksuri bão số 10 đã đổ bộ vào đất liền nước ta tâm bão kéo dài từ hà tĩnh đến quảng bình đã gây ra thiệt hại vô cùng lớn cho người dân nơi đây và các tỉnh lân cận thương người dân miền trung gia đình bác a đã đi vận động quyên góp được một số tiền ủng hộ cho đồng bào miền trung bác đến cửa hàng b tham khảo giá 1 thùng mì gói là 98000 đồng giá 1 chai dầu ăn 1 lít là 32000 đồng giá 1 gói bột ngọt 350 g là 23000 đồng sau khi tính toán thì bác thấy số tiền vừa đủ 300 thùng mì 100 chai dầu ăn và 100 gói bột ngọt nhưng đến ngày bác a ra cửa hàng mua thì cửa hàng có đợt khuýên mãi giảm 10 cho tất cả các sản phẩm so với giá ban đầu bác tham khảo khi tính tiền chủ cửa hàng biết bác mua để đi quyên góp cho đồng bào miền trung đang gặp khó khăn sau bão nên chủ cửa hàng giảm thêm 5 so với giá đã giảm lần 1 vì thế sau khi mua xong vẫn còn dư 1 số tiền bác quyết định chia số tiền đó thành những phần nhỏ mỗi phần từ 200000 đồng để trao tặng thêm hỏi bác a có thể chia số tiền còn dư đó được nhiều nhất bao nhiêu phần
tỉ lệ phần trăm,trong đợt khuýên mãi chào năm học mới nhà sách a thực hiện chương trình giảm giá cho khách hàng như sau khi mua tập loại 96 trang do công ty b sản xuất thì mỗi quyển tập được giảm 10 so với giá niêm yết khi mua bộ i đúng 10 quyển tập loại 96 trang đóng gói sẵn hoặc bộ ii đúng 20 quyển tập loại 96 trang đóng gói sẵn do công ty c sản xuất thì quyển tập bộ i được giảm 10 với giá niêm yết còn mỗi quyển tập loại bộ ii được giảm 15 so với giá niêm
tỉ lệ phần trăm,trong 130 con bò sữa của nhà ông hiệp ở huyện mộc châu tỉnh sơn la có 75 con sinh sản hiện có 42 con đang vắt sữa còn lại là bê và bò tơ tổng giá trị đàn bò không dưới 6 tỷ đồng sản lượng sữa hàng ngày ông thu được khoảng 12 tấn bán cho nhà máy được 15 triệu đồng tức chi phí ông hiệp còn lãi 40 so với doanh thu a hỏi mỗi ngày 1 con bò vắt được khoảng bao nhiêu kg sữa b mỗi tháng khoảng 30 ngày gia đình ông hiệp thu được tiền lãi là bao nhiêu từ sản lượng sữa bò
tỉ lệ phần trăm,cửa hàng đồng giá 40000 đồng một món có chương trình giảm giá 20 cho một món hàng và nếu khách hàng mua 5 món trở lên thì từ món thứ 5 trở đi khách hàng chỉ trả 60 giá đang bán a tính số tiền 1 khách hàng phải trả khi mua 7 món hàng b nếu có khách hàng đã trả 272000 đồng thì khách hàng này đã mua bao nhiêu món hàng
tỉ lệ phần trăm,giá ban đầu của một cái tv là 8000000 đồng lần đầu giảm 5 sau đó 2 tuần siêu thị lại giảm thêm một lần nữa lúc này giá cái tv chỉ còn 6840000 đồng hỏi ở lần 2 siêu thị đã giảm giá bao nhiêu phần trăm
tỉ lệ phần trăm,môtcứahangnhâpvênhanhangmaytinh xách tay với giá vốn là 4500000 đồng cửa hàng dự tính công bố giá niêm yết giá bán ra là 6000000 đồng a nếu bán với giá niêm yết thì cửa hàng lãi bao nhiêu phần trăm so với giá vốn b dếco lãi ít nhất 5 thì cửa hàng có thể giảm giá nhiều nhất bao nhiêu phần trăm
tỉ lệ phần trăm,giá niêm yết một chiết tivi sony 46 inch của một cửa hàng a là 12500000 đồng nhân dịp tết dương lịch 2020 cửa hàng đó khuýên mãi giảm giá 12 nếu mua thêm chiếc tivi thứ 3 thì giảm thêm 5 trên giá đã giảm cho chiếc tivi thứ 3
tỉ lệ phần trăm,giá niêm yết của 1 mặt hàng là 600000 đồng nếu bán mặt hàng này với giá 1 nửa giá niêm yết thì lợi nhuận 25 hỏi phải bán với giá bao nhiêu thì lợi nhuận 50
tỉ lệ phần trăm,cách đây 2 năm ông nam có gửi 100000000 đồng vào ngân hàng theo là hạn 1 năm lãi kép tiền lãi được nhập vào vốn ban đầu để tính lãi tiếp năm nay ông nam nhận được số tiền là 116640000 đồng hỏi lãi suất ngân hàng là bao nhiêu
tỉ lệ phần trăm,bà mai vay 200000000 đồng của ngân hàng trong thời hạn 2 năm để mở một cửa hàng sản xuất bán hàng lưu niệm theo hợp đồng vay vốn lãi suất vay trong 1 năm là 10 sau 1 năm tiền lãi của năm đầu sẽ được cộng vào vốn vay của năm sau
tỉ lệ phần trăm,ngày tổng kết năm học tôi đã về thăm trường và gặp lại thầy chủ nhiệm lớp 9 qua nói chuyện thầy cho biết sỉ số cuối năm giảm 121 so với đầu năm toàn bộ lớp đều tham gia thi tuỷên lớp 10 và kết quả có 34 học sinh đã đậu vào lớp 10 công lập đạt tỉ lệ 85 hãy tính sỉ số đầu năm của lớp tôi
tỉ lệ phần trăm,có 2 thùng dầu thùng thứ nhất có 120 lít thùng thứ 2 có 90 lít sau khi lấy ra 1 lượng dầu gấp 3 lần lượng dầu lấy ra ở thùng thứ 2 thì lượng dầu còn lại trong thùng thứ 2 gấp đôi lượng dầu còn lại trong thùng thứ nhất hỏi lượng dầu còn lại trong mỗi thùng
tỉ lệ phần trăm,cuối học kỳ i số học sinh giỏi của lớp 9 a bằng 20 số học sinh cả lớp đến cuối học kì ii lớp có thêm 2 bạn đạt học sinh giỏi nên hsg học kỳ ii bằng 1 4 số học sinh cả lớp hỏi lớp 9 a có bao nhiêu học sinh
tỉ lệ phần trăm,tết khao giảng vừa qua lớp 9 a tích cực đóng góp xây dựng bài học nên được cô giao khen thưởng 1 số viên kẹo nếu bạn lớp trưởng chia cho mỗi bạn 5 viên kẹo thì thừa 5 viên kẹo nếu bạn lớp trưởng chia cho mỗi bạn 6 viên kẹo thì 6 bạn không có hỏi lớp 9 a có bao nhiêu học sinh
tỉ lệ phần trăm,trong học kỳ i tổng số học sinh của 2 lớp 8 a và 8 b là 80 học sinh khi khảo sát điểm thi hki môn toán thầy việt được các kết quả như sau điểm trung binh của mỗi học sinh lớp 8 a là 72 điểm trung bình của mỗi học sinh lớp 8 b là 68 và tổng điểm thi môn
tỉ lệ phần trăm,hai cửa hàng a và b đều nhập về 1 nhãn hàng tivi với giá như nhau cửa hàng a niêm yết sản phẩm đó với giá tăng 40 nhưng lại bán với giá giảm 20 cửa hàng b niêm yết sản phẩm đó với giá tăng 20 nhưng lại bán với giá giảm 5 biết giá niêm yết là giá bán ra mà cửa hàng đề xuất với người tiêu dùng theo em chọn mua tivi từ hãng nào sẽ lợi hơn vì sao
tỉ lệ phần trăm,một hình chữ nhật có chu vi là 50 m và có 3 lần chiều dài hơn 2 lần chiều rộng là 15 m tính diện tích hình chữ nhật đó
tỉ lệ phần trăm,năm nay tuổi cha gấp 10 lần tuổi con sáu năm nữa tuổi cha gấp 4 lần tuổi con hỏi năm nay mỗi người bao nhiêu tuổi
tỉ lệ phần trăm,một hình chữ nhật có chu vi bằng 140 m chiều dài hơn chiều rộng 10 m tính diện tích hình chữ nhật
tỉ lệ phần trăm,một khu vườn hình chữ nhật có chu vi là 50 m nếu tăng chiều dài 1 m và giảm chiều rộng 2 m thì diện tích giảm đi 22 m2 tính diện tích khu vườn lúc đầu
tỉ lệ phần trăm,vừa gà vừa chó bó lại cho tròn 36 con 100 chân chẵn hỏi có bao nhiêu gà bao nhiêu chó
tỉ lệ phần trăm,một miếng đất hình chữ nhật có chu vi 288 m nếu tăng chiều rộng gấp 2 lần và giảm chiều dài đi 3 lần thì chu vi giảm 42 m tính kích thước lúc đầu của miếng đất
tỉ lệ phần trăm,một miếng đất hình chữ nhật có diện tích lúc đầu là 100 m2 nếu tăng chiều rộng 5 m và giảm chiều dài 5 m thì diện tích lúc sau tăng 50 m tính chiều dài chiều rộng lúc đầu của miếng đất hình chữ nhật
tỉ lệ phần trăm,bạn bình đem 18 tờ tiền giấy gồm hai loại 5000 đồng và 10000 đồng đến cửa hàng mua một món đồ có giá trị 120000 đồng biết bình đã dùng hết số tiền đem theo để mua món đồ đó hỏi bạn bình có bao nhiêu tờ tiền mỗi loại
tỉ lệ phần trăm,mẹ của an đem 15 tờ tiền loại 50000 đồng và 200000 đồng mua hàng tại một siêu thị hết tất cả 1320000 đồng và được thối lại 30000 đồng hỏi có bao nhiêu tờ tiền mỗi loại
tỉ lệ phần trăm,một giáo viên mua viết xanh và viết đỏ làm phần thưởng tặng học sinh kiểm tra đạt điểm tốt viết xanh giá 3000 đôngcầy viết đỏ loại tốt nên giá 5000 đôngcầy biết tổng số viết xanh và viết đỏ là 40 cây giáo viên đã trả tiền mua viết là 148000 đồng hỏi giáo viên đã mua bao nhiêu cây viết xanh bao nhiêu cây viết đỏ
tỉ lệ phần trăm,một khu vườn hình chữ nhật có chu vi là 40 m và chiều dài gấp 3 lần chiều rộng tính diện tích khu vườn
tỉ lệ phần trăm,một miếng đất hình chữ nhật có chiều dài bằng chiều rộng chu vi là 240 m tính các kích thước miếng đất hình chữ nhật
tỉ lệ phần trăm,một miếng đất hình chữ nhật có chiều dài hơn chiều rộng 15 m nếu tăng chiều dài thêm 5 m giảm chiều rộng đi 10 m thì diện tích giảm 400 m2 tính kích thước của miếng đất lúc đầu
tỉ lệ phần trăm,một miếng đất hình chữ nhật có chu vi là 56 m nếu tăng chiều rộng 4 m và giảm chiều dài 4 m thì diện tích tăng thêm 8 m2 tính kích thước của miếng đất lúc đầu
tỉ lệ phần trăm,một cửa hàng bán đồ nướng mở hai chương trình khuýên mãi hình thức 1 đi 4 tính tiền 3 hình thức 2 giảm 15 cho tổng hóa đơn biết giá vé cho 1 người là 299000 đồng giá chưa bao gồm thúê vat 10 hỏi nếu gia đình bạn an có 5 người thì nên lựa chọn hình thức nào để có lợi hơn
tỉ lệ phần trăm,năm học 20212022 học kì i trường thcsa có 500 học sinh đạt loại khá và giỏi học kì ii số học sinh khá tăng 2 số học sinh giỏi tăng 4 nên tổng số học sinh khá và giỏi là 513 học sinh nhà trường phát thưởng cho học sinh đạt thành tích cho học kì ii như sau mỗi học sinh giỏi là 15 quyển tập mỗi học sinh khá là 10 quyển tập biết giá mỗi quyển tập bán trên thị trường là 9500 đôngqủyên do mua số lượng lượng lớn công ty cung cấp có chính sách như sau nếu hóa đơn trên 40000000 đồng thì được giảm giá 5 nếu hóa đơn trên 50000000 đồng thì được giảm giá 8 nếu hóa đơn trên 60000000 đồng thì được giảm giá 10 hỏi nhà trường phải trả số tiền mua tập làm phần thưởng là bao nhiều
tỉ lệ phần trăm,một cửa hàng thời trang nhập về 100 đôi giày với giá vốn 300000 đồng1 đôi đợt một cửa hàng bán hết 80 đôi nhân dip khuýên mãi để bán hết phần còn lại cửa hàng đã giảm giá 30 so với giá niêm yết ở đợt một biết rằng sau khi bán hết số giày của đợt nhập hàng này thì cửa hàng lãi 12300000 đồng a tính tổng số tiền cửa hàng thu về khi bán hết 100 đôi giày b hỏi vào dịp khuýên mãi cửa hàng đó bán một đôi giá bao nhiêu tiền
tỉ lệ phần trăm,thực hiện chương trình khuýên mãi ngày chủ nhật vàng một cửa hàng điện máy giảm giá 50 cho lô hàng ti vi gồm có 40 cái với giá bán lẻ trước đó là 6500000 đồng một cái ti vi đến trưa cùng ngày thì cửa hàng bán được 20 cái ti vi và cửa hàng quyết định giảm thêm 10 nữa so với giá đã giảm lần 1 cho số ti vi còn lại a tính số tiền mà cửa hàng thu được khi bán hết lô hàng ti vi b biết rằng giá vốn là 2850000 đôngcái ti vi hỏi cửa hàng lời hay lỗ khi bán hết lô hàng ti vi đó
tỉ lệ phần trăm,trong tháng 4 năm 2021 một công nhân được nhận tiền lương là 7800000 đồng gồm tiền lương trong 24 ngày làm việc bình thường và 4 ngày làm việc đặc biệt gồm chủ nhật và ngày lễ biết tiền lương của một ngày làm việc đặc biệt nhiều hơn tiền lương của một ngày bình thường là 200000 đồng tính tiền lương của một ngày làm việc bình thường
tỉ lệ phần trăm,một công nhân làm việc với mức lương cơ bản là 200000 đồng cho 8 giờ làm việc trong một ngày nếu trong một tháng người đó làm 26 ngày và tăng ca thêm 3 giơngày trong 10 ngày thì người đó nhận được bao nhiêu tiền lương biết rằng một giờ tiền lương tăng ca bằng 150 một giờ tiền lương cơ bản
tỉ lệ phần trăm,bạn nam gửi ngân hàng 20 triệu đồng kì hạn 1 năm với lãi suất kép sau 1 năm tồng số tiền nam có trong ngân hàng là 21 triệu đồng hỏi sau 2 năm số tiền trong ngân hàng của nam là bao nhiêu biết lãi suất ngân hàng không đổi và nam không rút tiền lãi sau năm thứ nhất
tỉ lệ phần trăm,bà dung gửi 200 triệu đồng vào ngân hàng sacombank với kì hạn 1 năm và lãi suất kép biết rằng sau 2 năm bà dung nhận được cả vốn lẫn lãi là 226845000 đồng a hỏi bà dung gởi ngân hàng với lãi suất bao nhiêu phần trăm một năm b siêu thị điện máy xanh đang có chương trình khuýên mãi chào xuân mới giảm giá 10 cho tất cả các mặt hàng bà dung đã dùng số tiền nhận được từ ngân hàng mua một cái tivi samsung 55 inch và một cái máy giặt lg 10 kg trong thời gian siêu thị điện máy xanh khuýên mãi biết số tiền bà dung còn lại sau khi mua sắm là 199845000 đồng hỏi giá niêm yết của máy giặt lg 10 kg là bao nhiêu biết giá niêm yết của tivi samsung 55 inch là 14400000 đồng
tỉ lệ phần trăm,hai trường a và b có tất cả 480 thí sinh dự thi tuỷên sinh vào lớp 10 nhưng chỉ có 378 em được trúng tuỷên tỉ lệ trúng tuỷên vào lớp 10 của trường a và trường b lần lượt là 75 và 84 tính số thí sinh dự thi vào lớp 10 của mỗi trường
tỉ lệ phần trăm,trường thcsa tiến hành khảo sát 1500 học sinh về sự yêu thích hội họa thể thao âm nhạc và các yêu thích khác mỗi học sinh chỉ chọn một yêu thích biết số học sinh yêu thích hội họa chiếm tỉ lệ 20 so với số học sinh khảo sát số học sinh yêu thích thể thao hơn số học sinh yêu thích âm nhạc là 30 học sinh số học sinh yêu thích thể thao và hội họa bằng với số học sinh yêu thích âm nhạc và yêu thích khác a tính số học sinh yêu thích hội họa b tính số học sinh yêu thích thể thao và âm nhạc
tỉ lệ phần trăm,điểm trung bình của 100 học sinh trong hai lớp 9 a và 9 b là 72 tính điểm trung bình của các học sinh mỗi lớp biết rằng số học sinh của lớp 9 a gấp rưỡi số học sinh của lớp 9 b và điểm trung bình của số học sinh lớp 9 b gấp rưỡi điểm trung bình của học sinh lớp 9 a
phương trình,một đội xe theo kế hoạch chở hết 140 tấn hàng trong một số ngày quy định do mỗi ngày đội đó chở vượt mức 5 tấn nên đội đó hoàn thành kế hoạch sớm hơn thời gian quy định 1 ngày và chở thêm được 10 tấn hỏi theo kế hoạch đội xe chở hàng hết bao nhiêu ngày
phương trình,theo kế hoạch một xưởng may phải may xong 280 bộ quần áo trong một thời gian quy định đến khi thực hiện mỗi ngày xưởng đó may được nhiều hơn 5 bộ quần áo so với số bộ quần áo phải may trong một ngày theo kế hoạch vì thế xưởng đó hoàn thành kế hoạch trước 1 ngày hỏi theo kế hoạch mỗi ngày xưởng phải may xong bao nhiêu bộ quần áo
phương trình,hai người đi xe đạp cùng xuất phát từ a để đến b với vận tốc bằng nhau đi được 23 quãng đường người thứ nhất bị hỏng xe nên dừng lại 20 phút và đón ô tô quay về a còn người thứ hai không dừng lại mà tiếp tục đi với vận tốc cũ để tới b biết rằng khoảng cách từ a đến b là 60 km vận tốc ô tô hơn vận tốc xe đạp là 48 kmh và khi người thứ hai tới b thì người thứ nhất đã về a trước đó 40 phút tính vận tốc của xe đạp
phương trình,một công ty vận tải điều một số xe tải để chở 90 tấn hàng khi đến kho hàng thì có 2 xe bị hỏng nên để chở hết lượng hàng thì mỗi xe còn lại phải chở thêm 05 tấn so với dự định ban đầu hỏi số xe được điều đến chở hàng là bao nhiêu biết rằng khối lượng hàng chở ở mỗi xe là như nhau
phương trình,một người đi bộ từ a đến b với vận tốc 4 kmh rồi đi ô tô từ b đến c với vận tốc 40 kmh lúc về anh ta đi xe đạp trên cả quãng đường ca với vận tốc 16 kmh biết rằng quãng đường ab ngắn hơn quãng đường bc là 24 km và thời gian lúc đi bằng thời gian lúc về tính quãng đường ac
